Timestamp,Current Water Level (%),People Using Water,Temperature (°C),Season,Time of Day,Water Usage Last Hour (liters),Required Water (%)
2024-05-06 02:00:00,38.42791322666662,4,21.511490296075472,Spring,Night,6.711140944599434,69.57208677333338
2024-05-06 03:00:00,71.93792384408611,4,25.570873129405783,Spring,Night,7.155024636697518,36.062076155913886
2024-05-06 04:00:00,69.48135805527414,2,14.04398564300919,Spring,Night,5.274539324276894,34.51864194472586
2024-05-06 05:00:00,45.87686704527364,3,22.03828290275941,Spring,Night,7.459043419462265,60.12313295472636
2024-05-06 06:00:00,55.009907250729654,8,27.48036738171114,Spring,Morning,10.481184237954634,60.990092749270346
2024-05-06 07:00:00,55.188308981003296,8,19.81323696300021,Spring,Morning,12.60892290783795,60.811691018996704
2024-05-06 08:00:00,56.35432626599454,4,19.358831020726598,Spring,Morning,8.83192458462143,51.64567373400546
2024-05-06 09:00:00,41.95756281198203,4,20.09102489736047,Spring,Morning,10.177164727600054,66.04243718801797
2024-05-06 10:00:00,55.316103026462834,8,25.86321048588166,Spring,Morning,15.596269320551906,60.683896973537166
2024-05-06 11:00:00,48.58190479375816,6,21.81996452558347,Spring,Morning,11.272434444152996,63.41809520624184
2024-05-06 12:00:00,66.27448245086221,4,20.94956615200051,Spring,Afternoon,9.512015377743984,41.72551754913779
2024-05-06 13:00:00,72.34595975597794,4,18.18393993052359,Spring,Afternoon,7.617197645514654,35.654040244022056
2024-05-06 14:00:00,57.47170852993399,1,23.758205629121996,Spring,Afternoon,2.519457467712659,44.52829147006601
2024-05-06 15:00:00,41.05768357416403,1,15.608809500403908,Spring,Afternoon,2.116954561026529,60.94231642583597
2024-05-06 16:00:00,44.74891491447356,10,18.68988353912242,Spring,Afternoon,21.54222692847945,75.25108508552644
2024-05-06 17:00:00,39.122436517871435,3,26.28903912147017,Spring,Afternoon,5.948616833284686,66.87756348212856
2024-05-06 18:00:00,45.38869164342905,1,23.903037911833113,Spring,Evening,1.506253814812774,56.61130835657095
2024-05-06 19:00:00,78.44641982257788,9,21.897704312336018,Spring,Evening,13.219360159311059,39.55358017742212
2024-05-06 20:00:00,57.44281354382814,10,22.651383574720942,Spring,Evening,27.089837995382126,62.55718645617186
2024-05-06 21:00:00,75.20829855882032,8,20.08796000823374,Spring,Evening,20.002780199857458,40.79170144117968
2024-05-06 22:00:00,60.47412666590617,4,14.123287888591197,Spring,Night,8.57694426949412,47.52587333409383
2024-05-06 23:00:00,46.98414595231629,3,16.774769279433777,Spring,Night,5.34892203370335,59.01585404768371
2024-05-07 00:00:00,39.64006586102327,1,12.249533176386988,Spring,Night,2.7305044200484136,62.35993413897673
2024-05-07 01:00:00,37.199420379072926,4,18.304383323318373,Spring,Night,6.915107730167271,70.80057962092707
2024-05-07 02:00:00,45.567473859694736,2,24.485933427052938,Spring,Night,4.482517280103315,58.432526140305264
2024-05-07 03:00:00,43.30075132827489,0,19.570753349537664,Spring,Night,0.0,56.69924867172511
2024-05-07 04:00:00,46.27438106978768,1,15.345778938240915,Spring,Night,1.711641292470721,55.72561893021232
2024-05-07 05:00:00,48.829147672791144,3,28.504928236262568,Spring,Night,7.856316738696007,57.170852327208856
2024-05-07 06:00:00,54.770740300469775,10,15.785289609768865,Spring,Morning,12.80104964897542,65.22925969953022
2024-05-07 07:00:00,52.434743234757356,8,12.851960944817758,Spring,Morning,14.13584155240002,63.565256765242644
2024-05-07 08:00:00,60.1237689153217,4,11.533361836777594,Spring,Morning,12.594639549032891,47.8762310846783
2024-05-07 09:00:00,59.54973113421715,6,16.567238931417727,Spring,Morning,10.05653631667918,52.45026886578285
2024-05-07 10:00:00,33.29424528529067,6,25.8122340690668,Spring,Morning,9.597834441822503,78.70575471470933
2024-05-07 11:00:00,43.42632808391835,5,25.430038140350913,Spring,Morning,13.176423754794746,66.57367191608165
2024-05-07 12:00:00,47.54137123716198,6,15.073495189592172,Spring,Afternoon,10.29238134485486,64.45862876283802
2024-05-07 13:00:00,80.43296704447509,8,24.396172562701587,Spring,Afternoon,10.804398626567657,35.56703295552491
2024-05-07 14:00:00,37.63774742275302,1,11.980971317226597,Spring,Afternoon,1.931878595272953,64.36225257724698
2024-05-07 15:00:00,81.49432952707856,9,25.634714042865482,Spring,Afternoon,22.27953454310932,36.50567047292144
2024-05-07 16:00:00,49.35288917518746,2,24.727296969158438,Spring,Afternoon,4.585979755876793,54.64711082481254
2024-05-07 17:00:00,54.99219155918236,4,16.177029995414845,Spring,Afternoon,4.216255388297432,53.00780844081764
2024-05-07 18:00:00,58.734352200062716,9,14.778727388479147,Spring,Evening,19.270177337935706,59.265647799937284
2024-05-07 19:00:00,41.077003950552744,3,23.965621948568046,Spring,Evening,5.291515020657848,64.92299604944725
2024-05-07 20:00:00,44.11146093343877,1,18.231372481367373,Spring,Evening,2.356750110272887,57.88853906656123
2024-05-07 21:00:00,44.418992914242814,9,16.926361908752014,Spring,Evening,17.955530428965904,73.5810070857572
2024-05-07 22:00:00,55.96736750694136,2,12.101723888987305,Spring,Night,5.936832655310249,48.03263249305864
2024-05-07 23:00:00,37.151551931282754,0,21.466321583583735,Spring,Night,0.0,62.848448068717246
2024-05-08 00:00:00,47.704356898074614,0,19.51548370912548,Spring,Night,0.0,52.295643101925386
2024-05-08 01:00:00,55.16957411174094,2,16.22327398289394,Spring,Night,5.2788793760883,48.83042588825906
2024-05-08 02:00:00,55.95729297444012,0,25.05109116895222,Spring,Night,0.0,44.04270702555988
2024-05-08 03:00:00,37.5337944560555,1,32.84471983509897,Spring,Night,2.0605522480235643,64.4662055439445
2024-05-08 04:00:00,49.0760630842472,0,23.30597181296659,Spring,Night,0.0,50.9239369157528
2024-05-08 05:00:00,60.56085559250404,4,25.940591845758192,Spring,Night,9.016542935727854,47.43914440749596
2024-05-08 06:00:00,54.296917497302914,10,18.396960882663034,Spring,Morning,16.673654993918507,65.70308250269709
2024-05-08 07:00:00,61.752702464579045,9,26.219037770469797,Spring,Morning,18.534883309383886,56.247297535420955
2024-05-08 08:00:00,91.14751645334923,9,21.52384359761983,Spring,Morning,16.80613410817267,26.852483546650774
2024-05-08 09:00:00,43.60060733101782,1,24.3056919255759,Spring,Morning,1.8257158807867722,58.39939266898218
2024-05-08 10:00:00,49.16921662470533,9,18.404574660090837,Spring,Morning,18.794761330825818,68.83078337529467
2024-05-08 11:00:00,37.148200829937466,6,21.71203837963234,Spring,Morning,12.67321738472138,74.85179917006253
2024-05-08 12:00:00,28.7335116493226,9,19.80143530570831,Spring,Afternoon,28.118141511223087,89.2664883506774
2024-05-08 13:00:00,43.533382060127124,2,16.958640513239278,Spring,Afternoon,3.7380813225222194,60.466617939872876
2024-05-08 14:00:00,44.109145549331274,2,17.49424528216914,Spring,Afternoon,3.8652536462199563,59.890854450668726
2024-05-08 15:00:00,50.937969171587596,3,11.785410216048724,Spring,Afternoon,4.599337787943671,55.062030828412404
2024-05-08 16:00:00,56.40857943384102,9,24.35349245123305,Spring,Afternoon,24.179178370406788,61.59142056615898
2024-05-08 17:00:00,47.109783714585184,8,25.77935892112439,Spring,Afternoon,12.717870816774624,68.89021628541482
2024-05-08 18:00:00,33.07603387485628,4,22.493085706692987,Spring,Evening,8.506998888735556,74.92396612514372
2024-05-08 19:00:00,66.48041357269253,4,10.383497863635405,Spring,Evening,9.034960212039826,41.51958642730747
2024-05-08 20:00:00,64.37760809724804,7,15.18173575146988,Spring,Evening,17.64274916057667,49.62239190275196
2024-05-08 21:00:00,49.853297430676484,8,14.411538075008867,Spring,Evening,19.985154343072875,66.14670256932351
2024-05-08 22:00:00,81.5908610598538,3,10.933958251538344,Spring,Night,6.217365230850877,24.409138940146207
2024-05-08 23:00:00,60.89372020773151,4,23.30301494854972,Spring,Night,11.366502765485116,47.10627979226849
2024-05-09 00:00:00,45.412415531277325,1,16.927627704052668,Spring,Night,1.081938326501192,56.587584468722675
2024-05-09 01:00:00,80.01784363588182,4,13.108787200797948,Spring,Night,10.040673857838813,27.982156364118183
2024-05-09 02:00:00,63.47100052040151,2,15.066133760223368,Spring,Night,3.0462685485690093,40.52899947959849
2024-05-09 03:00:00,28.689182407676093,4,18.714310038034814,Spring,Night,8.147652682302258,79.3108175923239
2024-05-09 04:00:00,49.738218485620614,0,21.63362373759957,Spring,Night,0.0,50.261781514379386
2024-05-09 05:00:00,41.902167374721586,3,18.87070263577506,Spring,Night,5.05228100552436,64.09783262527841
2024-05-09 06:00:00,49.85336179972957,7,21.517111506993963,Spring,Morning,12.534665149449863,64.14663820027043
2024-05-09 07:00:00,39.083906709199205,7,18.37200781211673,Spring,Morning,12.922844946755907,74.9160932908008
2024-05-09 08:00:00,26.74651079516862,10,17.87026726895154,Spring,Morning,18.41310060834338,93.25348920483138
2024-05-09 09:00:00,51.45204772712801,4,19.249404387657673,Spring,Morning,7.146961905573431,56.54795227287199
2024-05-09 10:00:00,53.284495417968465,8,24.56352709321402,Spring,Morning,10.121811317095649,62.715504582031535
2024-05-09 11:00:00,46.76839278047149,9,22.993424392928922,Spring,Morning,23.393738816157967,71.23160721952851
2024-05-09 12:00:00,51.699683395795674,1,20.42491052987269,Spring,Afternoon,1.5512569002505598,50.300316604204326
2024-05-09 13:00:00,56.038432141211445,2,17.51516021566964,Spring,Afternoon,4.289731131690453,47.961567858788555
2024-05-09 14:00:00,49.79781786983694,2,13.87159948906741,Spring,Afternoon,2.535050099781169,54.20218213016306
2024-05-09 15:00:00,41.661324707525594,2,19.913861151495503,Spring,Afternoon,4.32166813588774,62.338675292474406
2024-05-09 16:00:00,56.55172251511997,1,17.82898236492706,Spring,Afternoon,2.247004648362397,45.44827748488003
2024-05-09 17:00:00,28.435487152144013,4,12.453593412613468,Spring,Afternoon,9.712368035548044,79.56451284785598
2024-05-09 18:00:00,53.898741634430735,9,22.378397113073635,Spring,Evening,17.135319369521927,64.10125836556927
2024-05-09 19:00:00,36.42249886822311,8,19.947119631724284,Spring,Evening,21.024174248733086,79.5775011317769
2024-05-09 20:00:00,66.01443002927095,1,18.65385276850463,Spring,Evening,1.6979802298024862,35.985569970729046
2024-05-09 21:00:00,76.21687111020049,2,13.188655020490419,Spring,Evening,4.97401868204525,27.783128889799514
2024-05-09 22:00:00,33.823443011645324,3,34.2815780957255,Spring,Night,5.658284626181208,72.17655698835468
2024-05-09 23:00:00,66.6917119639514,4,20.038768797459397,Spring,Night,4.863864189530968,41.308288036048594
2024-05-10 00:00:00,54.58284413465306,1,17.66327981002702,Spring,Night,1.6467018791793062,47.41715586534694
2024-05-10 01:00:00,0.560085035419533,0,15.917678175193895,Spring,Night,0.0,99.43991496458047
2024-05-10 02:00:00,50.89626446585481,1,15.949680051205169,Spring,Night,2.459638125568546,51.10373553414519
2024-05-10 03:00:00,37.66979486785715,0,20.694267697023275,Spring,Night,0.0,62.33020513214285
2024-05-10 04:00:00,33.77187167636622,0,21.1341058226494,Spring,Night,0.0,66.22812832363378
2024-05-10 05:00:00,50.21376726902271,2,23.958761451305286,Spring,Night,4.712274571456246,53.78623273097729
2024-05-10 06:00:00,18.471275317739735,5,15.880282801602753,Spring,Morning,11.07294621314524,91.52872468226026
2024-05-10 07:00:00,27.457748559167257,1,17.87026632616374,Spring,Morning,2.022709612447788,74.54225144083274
2024-05-10 08:00:00,61.145701965614506,10,19.85488582982463,Spring,Morning,22.890298978186433,58.854298034385494
2024-05-10 09:00:00,48.46814977658732,1,20.577240168462577,Spring,Morning,2.1217675735294965,53.53185022341268
2024-05-10 10:00:00,72.21988488011755,5,19.716215362773596,Spring,Morning,12.374331591193855,37.78011511988245
2024-05-10 11:00:00,57.348372062701756,1,17.10043604861871,Spring,Morning,1.9222837244757172,44.651627937298244
2024-05-10 12:00:00,41.267184569965075,10,30.024388225781866,Spring,Afternoon,15.555540611347805,78.73281543003492
2024-05-10 13:00:00,20.381249274247,2,23.60694877160786,Spring,Afternoon,4.116760334592373,83.618750725753
2024-05-10 14:00:00,64.03899913922632,4,19.146903666499416,Spring,Afternoon,8.166047877531257,43.96100086077368
2024-05-10 15:00:00,49.548509767132536,9,13.05158647817313,Spring,Afternoon,14.970044936754114,68.45149023286746
2024-05-10 16:00:00,53.17273670611112,4,21.580197950437636,Spring,Afternoon,9.545881489076937,54.82726329388888
2024-05-10 17:00:00,33.273432141402054,9,21.70440554178753,Spring,Afternoon,18.1436352117243,84.72656785859795
2024-05-10 18:00:00,73.48934273333919,4,13.425312514114239,Spring,Evening,9.871681172289229,34.510657266660814
2024-05-10 19:00:00,52.14320186886981,4,12.794023432560223,Spring,Evening,5.313342836557627,55.85679813113019
2024-05-10 20:00:00,46.488110714140596,6,12.471541347640857,Spring,Evening,8.516242680700396,65.51188928585941
2024-05-10 21:00:00,56.665026700628815,2,24.452225090606895,Spring,Evening,4.38817220291827,47.334973299371185
2024-05-10 22:00:00,29.641226164140082,1,19.149482106154416,Spring,Night,1.1149288535181818,72.35877383585992
2024-05-10 23:00:00,54.49533150033973,2,27.96655720596975,Spring,Night,5.118039728015999,49.50466849966027
2024-05-11 00:00:00,84.54974073402214,4,24.670062001545148,Spring,Night,7.465892627388174,23.450259265977863
2024-05-11 01:00:00,27.032994457879692,3,17.805236640414616,Spring,Night,5.333347503828018,78.9670055421203
2024-05-11 02:00:00,61.678342736939804,2,20.539717632043082,Spring,Night,4.5412901541358135,42.321657263060196
2024-05-11 03:00:00,19.88042312153938,2,17.84666736768067,Spring,Night,5.9063089555938175,84.11957687846062
2024-05-11 04:00:00,81.53051141586145,3,23.7742041900514,Spring,Night,7.6859808814002255,24.469488584138546
2024-05-11 05:00:00,53.340713758403176,4,14.307730596203225,Spring,Night,5.288268367077253,54.659286241596824
2024-05-11 06:00:00,39.285959559087814,6,17.833574335226107,Spring,Morning,13.196184552936076,72.71404044091219
2024-05-11 07:00:00,54.93318993078827,10,18.23361843333051,Spring,Morning,12.429288357124225,65.06681006921173
2024-05-11 08:00:00,58.532970115905144,8,30.66296033990208,Spring,Morning,22.05245789477743,57.467029884094856
2024-05-11 09:00:00,7.952187075651096,2,25.125236807554717,Spring,Morning,2.82982586566522,96.0478129243489
2024-05-11 10:00:00,61.19857129393148,4,34.84000457272208,Spring,Morning,10.103286796207419,46.80142870606852
2024-05-11 11:00:00,47.05732843703783,1,26.18441297052418,Spring,Morning,1.6581316170166056,54.94267156296217
2024-05-11 12:00:00,50.40158008596844,8,19.518285547881142,Spring,Afternoon,16.139785344248843,65.59841991403155
2024-05-11 13:00:00,30.47621334814466,5,19.48178546107414,Spring,Afternoon,9.43060039341011,79.52378665185535
2024-05-11 14:00:00,52.15755538604202,1,28.12624942456752,Spring,Afternoon,1.004218715164428,49.84244461395798
2024-05-11 15:00:00,59.443602118174134,3,10.34281292312779,Spring,Afternoon,7.414659427330234,46.556397881825866
2024-05-11 16:00:00,46.81518748852239,10,10.94819945892175,Spring,Afternoon,18.430981081177464,73.18481251147762
2024-05-11 17:00:00,23.26059967035876,2,12.052444782614973,Spring,Afternoon,2.5589288077462493,80.73940032964124
2024-05-11 18:00:00,58.367260280058744,5,20.859385073201096,Spring,Evening,9.81077465890314,51.632739719941256
2024-05-11 19:00:00,38.780836653914925,10,15.027293948681706,Spring,Evening,20.06436189350543,81.21916334608508
2024-05-11 20:00:00,51.46084766768032,2,27.520705242861624,Spring,Evening,4.050913034885684,52.53915233231968
2024-05-11 21:00:00,39.99171652697798,7,16.687188730717203,Spring,Evening,10.427292319085847,74.00828347302202
2024-05-11 22:00:00,77.56918376177987,2,21.963987896134945,Spring,Night,4.395252607447981,26.43081623822013
2024-05-11 23:00:00,29.583394025255327,4,19.28967582061671,Spring,Night,9.782081060388542,78.41660597474467
2024-05-12 00:00:00,21.283875161025534,4,20.201176870191468,Spring,Night,9.898365187877966,86.71612483897447
2024-05-12 01:00:00,39.78531028854265,3,17.345075540371237,Spring,Night,4.997488257880651,66.21468971145735
2024-05-12 02:00:00,40.45319695239431,2,13.75190301462407,Spring,Night,3.307679788234878,63.54680304760569
2024-05-12 03:00:00,37.97567904985797,3,21.180913851408523,Spring,Night,6.094896043252221,68.02432095014203
2024-05-12 04:00:00,81.48275017746735,1,22.124987116421817,Spring,Night,2.5122479767143506,20.517249822532648
2024-05-12 05:00:00,19.43418188477699,4,18.20288450273899,Spring,Night,9.830091515746888,88.56581811522301
2024-05-12 06:00:00,43.06045418580975,3,21.93866291097804,Spring,Morning,7.036177774634682,62.93954581419025
2024-05-12 07:00:00,39.67849046435929,6,20.70142901521975,Spring,Morning,14.833335109899046,72.3215095356407
2024-05-12 08:00:00,49.2596340302418,7,18.477423674590504,Spring,Morning,10.367969663154039,64.7403659697582
2024-05-12 09:00:00,69.39163658760444,7,13.761751218261068,Spring,Morning,16.085687779352273,44.60836341239556
2024-05-12 10:00:00,26.997032795016327,7,9.225616277761349,Spring,Morning,11.908533455165996,87.00296720498368
2024-05-12 11:00:00,44.934833648231226,6,17.463354066686968,Spring,Morning,5.314334747347461,67.06516635176877
2024-05-12 12:00:00,60.870206478863174,5,26.734249073559358,Spring,Afternoon,10.852843345275103,49.129793521136826
2024-05-12 13:00:00,26.52692372096794,8,18.716385845987745,Spring,Afternoon,15.773312549935385,89.47307627903206
2024-05-12 14:00:00,23.82270888700764,5,14.30053417054188,Spring,Afternoon,13.326190159158028,86.17729111299236
2024-05-12 15:00:00,63.23371253280479,4,30.818817161677796,Spring,Afternoon,7.594489963631632,44.76628746719521
2024-05-12 16:00:00,44.42725898812369,4,21.567347854773384,Spring,Afternoon,6.168108455551818,63.57274101187631
2024-05-12 17:00:00,91.16742185759044,7,28.846751365663025,Spring,Afternoon,15.009348832055318,22.83257814240956
2024-05-12 18:00:00,35.9083651458204,6,12.910796701184877,Spring,Evening,5.758447293078331,76.0916348541796
2024-05-12 19:00:00,39.334371568943794,7,15.120229494039702,Spring,Evening,17.315210663477817,74.6656284310562
2024-05-12 20:00:00,61.31809764416585,6,22.253236002311244,Spring,Evening,10.697679989230124,50.68190235583415
2024-05-12 21:00:00,68.07865093910353,6,19.37045150091274,Spring,Evening,7.508421494672137,43.921349060896475
2024-05-12 22:00:00,61.8412180702128,4,25.89877018697266,Spring,Night,7.216168738567445,46.1587819297872
2024-05-12 23:00:00,77.0446443523178,0,28.97597263253141,Spring,Night,0.0,22.955355647682197
2024-05-13 00:00:00,34.115770699848106,4,26.70384967335541,Spring,Night,10.729873085522442,73.8842293001519
2024-05-13 01:00:00,69.39182796379124,4,27.53658536890956,Spring,Night,7.953530790255443,38.60817203620876
2024-05-13 02:00:00,58.5049486615734,4,22.876575988915715,Spring,Night,9.225960582483179,49.4950513384266
2024-05-13 03:00:00,20.40969660765753,3,24.032119438384875,Spring,Night,4.4665854927710615,85.59030339234246
2024-05-13 04:00:00,41.1125881537996,1,26.509307648577327,Spring,Night,1.9302635872536738,60.8874118462004
2024-05-13 05:00:00,44.979390110524655,4,16.495900155744113,Spring,Night,3.732109329171511,63.020609889475345
2024-05-13 06:00:00,53.809608670075264,6,22.67707972394759,Spring,Morning,10.636086146400423,58.190391329924736
2024-05-13 07:00:00,53.999660073442726,3,17.034356431860598,Spring,Morning,9.53765855712846,52.000339926557274
2024-05-13 08:00:00,51.68991772870451,3,35.939522052358924,Spring,Morning,4.997163721767784,54.31008227129549
2024-05-13 09:00:00,45.55862537073267,9,15.195498854909989,Spring,Morning,12.159271938856532,72.44137462926733
2024-05-13 10:00:00,37.18907327281172,7,15.891642382333663,Spring,Morning,16.951543684709318,76.81092672718827
2024-05-13 11:00:00,37.62522544394789,7,23.53324888623665,Spring,Morning,13.572101512708432,76.3747745560521
2024-05-13 12:00:00,56.47136651118599,2,15.021253827991023,Spring,Afternoon,3.8625848653205086,47.52863348881401
2024-05-13 13:00:00,35.87384924476927,6,14.183418416004464,Spring,Afternoon,17.564003625277536,76.12615075523073
2024-05-13 14:00:00,65.41296571402795,7,15.416065157997267,Spring,Afternoon,11.809827405083333,48.58703428597205
2024-05-13 15:00:00,52.38891641563106,7,6.065553486987014,Spring,Afternoon,14.674378614599338,61.61108358436894
2024-05-13 16:00:00,84.4079254232541,8,21.862701287340666,Spring,Afternoon,7.556312366892774,31.5920745767459
2024-05-13 17:00:00,36.56450823910629,3,19.57844982950154,Spring,Afternoon,6.4894596770513555,69.43549176089371
2024-05-13 18:00:00,44.34645647089796,9,18.842952094433038,Spring,Evening,8.621875684793169,73.65354352910204
2024-05-13 19:00:00,60.63248491486179,3,16.719909814069407,Spring,Evening,8.385231140381194,45.36751508513821
2024-05-13 20:00:00,36.063327442104104,5,12.932439523091201,Spring,Evening,11.655153033185854,73.93667255789589
2024-05-13 21:00:00,60.31830896253047,5,10.168468059522107,Spring,Evening,9.502416406051788,49.68169103746953
2024-05-13 22:00:00,33.356693384191985,3,17.707854731632885,Spring,Night,5.800622477152002,72.64330661580802
2024-05-13 23:00:00,81.14242325624465,3,23.461974161867577,Spring,Night,3.8209383395390577,24.857576743755345
2024-05-14 00:00:00,38.152905312663805,3,19.932313728137714,Spring,Night,5.193296271204029,67.8470946873362
2024-05-14 01:00:00,58.85287010965475,4,20.567849315735383,Spring,Night,9.49589288863325,49.14712989034525
2024-05-14 02:00:00,24.980805048671154,0,19.685143543403747,Spring,Night,0.0,75.01919495132884
2024-05-14 03:00:00,35.47626769843828,3,19.385079558256304,Spring,Night,7.725270586303507,70.52373230156172
2024-05-14 04:00:00,38.21033554994188,0,17.47956430138291,Spring,Night,0.0,61.78966445005812
2024-05-14 05:00:00,45.00649713099344,4,18.379318945089267,Spring,Night,6.876260901088737,62.99350286900656
2024-05-14 06:00:00,26.80563981744284,8,27.16937562494593,Spring,Morning,15.147261369325927,89.19436018255716
2024-05-14 07:00:00,33.13850454833279,9,20.326727228687588,Spring,Morning,15.543519356013174,84.86149545166721
2024-05-14 08:00:00,71.5596984869398,4,16.347409523457124,Spring,Morning,6.840007121217616,36.440301513060206
2024-05-14 09:00:00,41.14001333421635,8,24.355352686365308,Spring,Morning,20.52090514409487,74.85998666578365
2024-05-14 10:00:00,35.56912412402636,9,18.51928833694327,Spring,Morning,23.177639020770012,82.43087587597364
2024-05-14 11:00:00,70.10092392947739,5,25.61132699233464,Spring,Morning,9.79561377279683,39.89907607052261
2024-05-14 12:00:00,18.434311027944727,8,15.706199765272123,Spring,Afternoon,14.763554495831789,97.56568897205527
2024-05-14 13:00:00,50.91745052781928,8,19.66038435110475,Spring,Afternoon,7.923154599134806,65.08254947218072
2024-05-14 14:00:00,70.68476847591646,3,20.48123403569616,Spring,Afternoon,6.698288755212127,35.31523152408354
2024-05-14 15:00:00,54.26291884250105,1,23.253769910880568,Spring,Afternoon,3.083303844368942,47.73708115749895
2024-05-14 16:00:00,47.20302218399388,1,19.75446051814783,Spring,Afternoon,1.9375240994902325,54.79697781600612
2024-05-14 17:00:00,19.593958706201963,3,23.995194078906042,Spring,Afternoon,5.068503572134001,86.40604129379804
2024-05-14 18:00:00,48.13889720345209,9,20.092926234930086,Spring,Evening,25.959421017981914,69.86110279654791
2024-05-14 19:00:00,68.12810787820813,7,22.351668383856683,Spring,Evening,13.830104307422165,45.87189212179187
2024-05-14 20:00:00,76.09215191359407,1,10.240679776543795,Spring,Evening,2.0452343031873816,25.907848086405934
2024-05-14 21:00:00,45.302178765196395,2,17.746513154423553,Spring,Evening,4.434698609782533,58.697821234803605
2024-05-14 22:00:00,24.91401633277349,4,20.662124972852993,Spring,Night,6.891474991078789,83.08598366722651
2024-05-14 23:00:00,60.16670130870323,3,22.1697489093808,Spring,Night,5.235589055407252,45.83329869129677
2024-05-15 00:00:00,41.80859197044683,4,17.714837858012352,Spring,Night,8.84194921002332,66.19140802955317
2024-05-15 01:00:00,53.908911045650754,2,11.67125416458173,Spring,Night,2.6823623421452574,50.091088954349246
2024-05-15 02:00:00,49.514274724105796,4,24.340179988610707,Spring,Night,11.275395472983538,58.485725275894204
2024-05-15 03:00:00,77.25490331452185,2,19.82186732972877,Spring,Night,4.628716014851626,26.745096685478146
2024-05-15 04:00:00,56.68722364526931,2,15.876049047129843,Spring,Night,3.2450250790674584,47.31277635473069
2024-05-15 05:00:00,49.62818383021258,0,18.296018746439977,Spring,Night,0.0,50.37181616978742
2024-05-15 06:00:00,44.348033757280184,4,13.177382581628823,Spring,Morning,9.274957091215388,63.651966242719816
2024-05-15 07:00:00,33.07651580295982,4,19.367948682339605,Spring,Morning,8.160181549342,74.92348419704018
2024-05-15 08:00:00,41.84833611068354,1,15.911848329347112,Spring,Morning,2.6025214780006336,60.15166388931646
2024-05-15 09:00:00,58.96779150053024,3,26.50233617536258,Spring,Morning,7.512671567684368,47.03220849946976
2024-05-15 10:00:00,67.87664117707726,6,18.891055487609513,Spring,Morning,12.373814664936727,44.12335882292274
2024-05-15 11:00:00,47.312535387121024,7,27.269737414027286,Spring,Morning,11.457911592415822,66.68746461287898
2024-05-15 12:00:00,48.72283713722274,2,26.03859569128261,Spring,Afternoon,4.646900154173952,55.27716286277726
2024-05-15 13:00:00,51.634784554643765,9,18.884217281722044,Spring,Afternoon,22.130595377046546,66.36521544535623
2024-05-15 14:00:00,80.46803352367633,4,10.013307325004188,Spring,Afternoon,5.8244656889433735,27.531966476323674
2024-05-15 15:00:00,61.120195535466245,5,16.25344638058741,Spring,Afternoon,17.36224316108938,48.879804464533755
2024-05-15 16:00:00,47.0686587807446,10,18.21519094345121,Spring,Afternoon,26.36343793004888,72.9313412192554
2024-05-15 17:00:00,14.282971283615232,5,17.30639258793103,Spring,Afternoon,10.113921684377203,95.71702871638476
2024-05-15 18:00:00,45.678765701249574,10,27.15366617431296,Spring,Evening,18.15231792510853,74.32123429875043
2024-05-15 19:00:00,41.97415660133915,5,15.23564352229642,Spring,Evening,10.25441698715072,68.02584339866084
2024-05-15 20:00:00,64.14806563928353,9,19.119005085435216,Spring,Evening,20.563490362627196,53.85193436071647
2024-05-15 21:00:00,40.68524581294755,1,33.297662329442566,Spring,Evening,2.470802271309419,61.31475418705245
2024-05-15 22:00:00,71.60064692209752,3,19.87366972328307,Spring,Night,4.216849426413916,34.399353077902475
2024-05-15 23:00:00,47.34925024719528,1,23.460940157443552,Spring,Night,1.9105145908634056,54.65074975280472
2024-05-16 00:00:00,48.85915443206438,3,20.95839758317705,Spring,Night,5.5269404831454505,57.14084556793562
2024-05-16 01:00:00,45.086182214633695,4,20.330786802912378,Spring,Night,9.43701796487328,62.913817785366305
2024-05-16 02:00:00,40.30795309353013,1,14.94803869840991,Spring,Night,2.5219014594602895,61.69204690646987
2024-05-16 03:00:00,56.51613375721285,2,19.66438532984091,Spring,Night,1.7584457662844848,47.48386624278715
2024-05-16 04:00:00,26.59010330729145,0,19.696643301148303,Spring,Night,0.0,73.40989669270854
2024-05-16 05:00:00,49.41070730770257,4,27.46783234620753,Spring,Night,5.049439718619632,58.58929269229743
2024-05-16 06:00:00,42.33525400697407,1,20.172346098520503,Spring,Morning,1.5389190681803133,59.66474599302593
2024-05-16 07:00:00,46.89025096701977,7,14.86908957595342,Spring,Morning,13.510027918148776,67.10974903298023
2024-05-16 08:00:00,56.323198426882556,4,26.72151039057981,Spring,Morning,3.8393400865482636,51.676801573117444
2024-05-16 09:00:00,58.28509417551644,3,17.913598613957,Spring,Morning,5.639998106907126,47.71490582448356
2024-05-16 10:00:00,50.76995108397377,5,16.0849304286714,Spring,Morning,8.776829991239218,59.23004891602623
2024-05-16 11:00:00,36.83035616336081,1,19.53705685957655,Spring,Morning,1.893996255229571,65.16964383663918
2024-05-16 12:00:00,25.787143855323777,9,23.615799366503616,Spring,Afternoon,9.13122205946763,92.21285614467622
2024-05-16 13:00:00,52.4911955797685,7,27.896252052627553,Spring,Afternoon,11.20005177809643,61.5088044202315
2024-05-16 14:00:00,50.87393939840647,7,24.532414150312214,Spring,Afternoon,13.484668131128766,63.12606060159353
